EVGEN/EXCLUSIVE/RHO_ABCONV/slight_10x100_Q2of1to5_rho2Pions_ab_hiAcc_00.hepmc.gz,9999,10
EVGEN/EXCLUSIVE/RHO_ABCONV/slight_10x100_Q2of1to5_rho2Pions_ab_hiAcc_01.hepmc.gz,10000,10
EVGEN/EXCLUSIVE/RHO_ABCONV/slight_10x100_Q2of1to5_rho2Pions_ab_hiAcc_02.hepmc.gz,10000,10
EVGEN/EXCLUSIVE/RHO_ABCONV/slight_10x100_Q2of1to5_rho2Pions_ab_hiAcc_03.hepmc.gz,10000,10
EVGEN/EXCLUSIVE/RHO_ABCONV/slight_10x100_Q2of1to5_rho2Pions_ab_hiAcc_04.hepmc.gz,10000,10
EVGEN/EXCLUSIVE/RHO_ABCONV/slight_10x100_Q2of1to5_rho2Pions_ab_hiAcc_05.hepmc.gz,10000,10
EVGEN/EXCLUSIVE/RHO_ABCONV/slight_10x100_Q2of1to5_rho2Pions_ab_hiAcc_06.hepmc.gz,10000,10
EVGEN/EXCLUSIVE/RHO_ABCONV/slight_10x100_Q2of1to5_rho2Pions_ab_hiAcc_07.hepmc.gz,10000,10
EVGEN/EXCLUSIVE/RHO_ABCONV/slight_10x100_Q2of1to5_rho2Pions_ab_hiAcc_08.hepmc.gz,10000,10
EVGEN/EXCLUSIVE/RHO_ABCONV/slight_10x100_Q2of1to5_rho2Pions_ab_hiAcc_09.hepmc.gz,10000,10
EVGEN/EXCLUSIVE/RHO_ABCONV/slight_10x100_Q2of1to5_rho2Pions_ab_hiAcc_10.hepmc.gz,1,10
